state,district,week_start,week_end,crop_condition,hi_crop_condition,advisory,hi_advisory
Madhya Pradesh,Khargaon,6/9/2025,6/15/2025,Field preparation is currently underway in Khargao­n. Farmers should complete land preparation timely and keep quality seeds ready for sowing. Start sowing as soon as adequate rainfall is received to ensure good crop establishment.,खरगोन में फिलहाल खेत की तैयारी चल रही है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखने चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल की अच्छी शुरुआत हो सके।,Discourage pre-season sowing to avoid poor crop establishment and pest issues. Prefer early to medium-maturing cotton varieties or hybrids for better yield and timely harvest. Avoid sowing cotton in the same fields where it was grown last year to reduce soil-borne diseases and pest buildup.,"खरगौन में फसल की खराब स्थापना और कीटों की समस्या से बचने के लिए प्री-सीजन बुआई से बचाव करें। बेहतर उत्पादन और समय पर कटाई के लिए जल्दी से मध्यम अवधि वाले कपास के किस्मों या हाइब्रिड्स का चयन करें। पिछले साल जहां कपास उगाई गई थी, उसी खेत में कपास की बुआई न करें ताकि मिट्टी से लगने वाले रोगों और कीटों की समस्या कम हो सके।"
Madhya Pradesh,Dhar,6/9/2025,6/15/2025,Field preparation is in progress in Dhar. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as adequate rainfall occurs to ensure timely crop establishment.,धार में खेत की तैयारी जारी है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।,Discourage pre-season sowing to prevent poor crop establishment and pest problems. Choose early to medium-maturing cotton varieties or hybrids for optimal yield and harvest timing. Avoid sowing cotton in the same fields used last year to reduce the risk of soil-borne diseases and pest buildup.,"धार में फसल की सही स्थापना और कीटों की समस्या से बचने के लिए प्री-सीजन बुआई से बचाव करें। बेहतर उत्पादन और समय पर कटाई के लिए जल्दी से मध्यम अवधि वाले कपास की किस्में या हाइब्रिड चुनें। पिछले वर्ष जहां कपास उगाई गई थी, उसी खेत में कपास की बुआई न करें ताकि मिट्टी से लगने वाले रोग और कीटों की समस्या कम हो सके।"
Madhya Pradesh,Khandwa,6/9/2025,6/15/2025,Field preparation is in progress in Khandwa. Farmers are advised to complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall occurs to ensure timely crop establishment.,खंडवा में खेत की तैयारी चल रही है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।,Discourage pre-season sowing to avoid poor crop establishment and increased pest risk. Prefer early to medium-maturing cotton varieties or hybrids for better yield and timely harvest. Avoid sowing cotton in the same fields where it was cultivated last year to minimize soil-borne diseases and pest buildup.,"खण्डवा में फसल की खराब स्थापना और कीट जोखिम से बचने के लिए प्री-सीजन बुआई से बचाव करें। बेहतर उत्पादन और समय पर कटाई के लिए जल्दी से मध्यम अवधि वाले कपास की किस्में या हाइब्रिड चुनें। पिछले साल जहां कपास उगाई गई थी, उसी खेत में कपास की बुआई न करें ताकि मिट्टी से लगने वाले रोग और कीटों की समस्या कम हो सके।"
Maharashtra,Dhule,6/9/2025,6/15/2025,"Land preparation is in progress in Dhule, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall is received to ensure timely crop establishment.","धुले में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply beneficial biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Practice intercropping with greengram or blackgram for better resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton type being cultivated.",धुले में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण के लिए Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Nandurbar,6/9/2025,6/15/2025,"Land preparation is in progress in Nandurbar, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall is received to ensure timely crop establishment.","नंदुरबार में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Practice intercropping with greengram or blackgram for improved resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines based on the cotton variety.",नंदुरबार में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Jalgaon,6/9/2025,6/15/2025,"Land preparation is in progress in Jalgaon, as reported from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall occurs to ensure timely crop establishment.","जलगांव में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed areas and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow the recommended spacing and fertilizer application guidelines according to the cotton variety.",जलगांव में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर क्षेत्रों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण के लिए Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Ahmednagar,6/9/2025,6/15/2025,"Land preparation is in progress in Ahmednagar, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Start sowing as soon as sufficient rainfall occurs to ensure timely crop establishment.","अहमदनगर में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines as per the cotton variety.",अहमदनगर में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Aurangabad,6/9/2025,6/15/2025,"Land preparation is in progress in Aurangabad, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as adequate rainfall is received to ensure timely crop establishment.","औरंगाबाद में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram for better resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton variety.",औरंगाबाद में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Jalna,6/9/2025,6/15/2025,"Land preparation is in progress in Jalna, as reported from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall occurs to ensure timely crop establishment.","जालना में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram to optimize resource use and pest control. For weed management, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton type.",जलना में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट नियंत्रण के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Beed,6/9/2025,6/15/2025,"Land preparation is in progress in Beed, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall is received to ensure timely crop establishment.","बीड में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram to improve resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton variety.",बीड में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Nanded,6/9/2025,6/15/2025,"Land preparation is in progress in Nanded, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall is received to ensure timely crop establishment.","नांदेड में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram to optimize resource use and pest control. For weed management, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines based on the cotton type.",नांदेड़ में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट नियंत्रण के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Parbhani,6/9/2025,6/15/2025,"Land preparation is in progress in Parbhani, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as adequate rainfall occurs to ensure timely crop establishment.","परभनी में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton variety.",परभणी में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Hingoli,6/9/2025,6/15/2025,"Land preparation is in progress in Hingoli, as reported from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as adequate rainfall occurs to ensure timely crop establishment.","हिंगोली में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed areas and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers like Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for better resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines based on the cotton variety.",हिंगोली में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर क्षेत्रों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Buldhana,6/9/2025,6/15/2025,"Land preparation is in progress in Buldhana, similar to reports from Akola. Farmers should complete land preparation promptly and keep quality seeds ready for sowing. Begin sowing as soon as sufficient rainfall occurs to ensure timely crop establishment.","बुलढाना में खेत की तैयारी चल रही है, जैसा कि अकोला से रिपोर्ट किया गया है। किसानों को समय पर खेत की तैयारी पूरी करनी चाहिए और गुणवत्तापूर्ण बीज तैयार रखना चाहिए। पर्याप्त वर्षा होते ही बुआई शुरू करें ताकि फसल समय पर स्थापित हो सके।","Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed areas and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram to enhance resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines as per the cotton variety.",बुलढाना में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर क्षेत्रों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Akola,6/9/2025,6/15/2025,Land preparation has been completed in Akola. Farmers should ensure quality seeds are ready and start sowing promptly after receiving adequate rainfall to ensure timely crop establishment.,अकोला में खेत की तैयारी पूरी हो चुकी है। किसानों को गुणवत्तापूर्ण बीज तैयार रखना चाहिए और पर्याप्त वर्षा होने पर समय पर बुआई शुरू करनी चाहिए ताकि फसल समय पर स्थापित हो सके।,"Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram to improve resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines as per the cotton type.",अकोला में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Washim,6/9/2025,6/15/2025,Land preparation has been completed in Washim. Current crop conditions are stable. Farmers are advised to monitor early sown crops for germination and growth. Ensure weed-free fields and avoid over-irrigation. Prepare inputs like fertilizers and seeds for timely sowing of remaining fields after rainfall.,वाशिम में भूमि तैयारी पूरी हो चुकी है। वर्तमान में फसल की स्थिति सामान्य है। पहले से बोई गई फसलों में अंकुरण और वृद्धि की निगरानी करें। खेतों को खरपतवार रहित रखें और अधिक सिंचाई से बचें। अगली वर्षा के बाद शेष खेतों में समय पर बुआई के लिए बीज व उर्वरक जैसे इनपुट तैयार रखें।,"Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to improve soil fertility. Intercrop with greengram or blackgram for efficient resource use and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines as per the cotton type.",वाशिम में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
Maharashtra,Amravati,6/9/2025,6/15/2025,"Land preparation has been completed in Amravati. Current crop conditions are satisfactory. Farmers should regularly monitor early sown crops for uniform germination and pest activity. Maintain proper field hygiene, and ensure timely gap filling where germination is poor. Prepare inputs for sowing in pending fields after the next rainfall.",अमरावती में भूमि तैयारी पूरी हो चुकी है। वर्तमान में फसल की स्थिति संतोषजनक है। पहले से बोई गई फसलों में समान अंकुरण और कीट गतिविधि की नियमित निगरानी करें। खेतों की स्वच्छता बनाए रखें और जहां अंकुरण कम हो वहां समय पर पुनः बुआई करें। अगली वर्षा के बाद शेष खेतों की बुआई के लिए आवश्यक इनपुट तैयार रखें।,"Begin sowing after receiving 75–100 mm of rainfall. Use early maturing Bt or non-Bt cotton varieties for rainfed conditions and late maturing varieties for irrigated fields. Treat seeds with Carboxin or Thiram before sowing. Apply biofertilizers such as Azotobacter and Phosphorus Solubilizing Bacteria (PSB) to enhance soil fertility. Intercrop with greengram or blackgram for better resource utilization and pest management. For weed control, apply Pendimethalin at 700 ml per acre. Follow recommended spacing and fertilizer guidelines according to the cotton type.",अमरावती में 75–100 मिमी वर्षा होने के बाद बुआई शुरू करें। वर्षा पर निर्भर खेतों के लिए जल्दी पकने वाली Bt या non-Bt कपास की किस्में और सिंचाई वाले खेतों के लिए देर से पकने वाली किस्में उपयोग करें। बुआई से पहले बीजों का Carboxin या Thiram से उपचार करें। मिट्टी की उर्वरता बढ़ाने के लिए अजोटोबैक्टर और फॉस्फोरस सॉलubilizing बैक्टीरिया (PSB) का प्रयोग करें। बेहतर संसाधन उपयोग और कीट प्रबंधन के लिए उड़द या मूंग के साथ अंतःफसल करें। खरपतवार नियंत्रण हेतु Pendimethalin 700 मिलीलीटर प्रति एकड़ छिड़काव करें। कपास की किस्म के अनुसार अनुशंसित दूरी और उर्वरक का पालन करें।
